source_layer,popup,style,lon,lat
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18398286115651,14.231213590428666
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18600659154878,14.22623694676153
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.26991105881461,14.173179435607084
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.27789890940709,14.168924959596726
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18968229791298,14.194795045143698
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.4557389824093,14.04735912829095
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.46965222694827,14.300460278422007
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.48990144037344,14.299746439725473
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.50612341526241,14.304981254030501
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.45929502803878,14.287735515435118
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.46218012442004,14.28349710111064
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.4514814726568,14.277001172058684
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.49745265935914,14.26851244503002
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.3548849198513,14.003592409772464
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.30509342713299,14.593902759772115
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62546235095056,14.088205630194137
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.64344322368888,14.088851693627525
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13342198598805,13.79602306958208
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11780677290334,13.765565969759123
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11640883964027,13.759721417840208
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11319656790563,13.759513215782217
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1832688243349,14.199279517886781
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.16837339778246,14.18140304396376
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1831314889016,14.172603202043163
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19111282820404,14.160859777413563
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.26638660340316,14.215451145795766
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18416789691082,14.183654408976166
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20002105603936,14.163243391804423
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.3387552155743,14.738965234679116
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.42819074831634,14.644420920751124
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.39701980903237,14.644287077045576
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.48608006019553,14.610507652809458
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.35402889738165,14.593741375645074
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18478326477236,14.114607600070176
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.34602280435098,14.689584875727737
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.43086764192019,14.647261403206784
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.16899940172677,14.095792072096817
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.26128443255554,14.0152644392111
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60809057095848,14.061771057989853
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.53012622822219,14.33586189921344
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.5510178955487,14.309692586750636
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60734817885995,14.0610322353656
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61174070837656,14.009901092382014
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61290902299473,14.009220566624009
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61710758178748,14.014212438012759
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61778275444725,14.013596752148047
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.64223617706426,14.016489285101214
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.65580302171318,13.951350351065138
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.722042426299,13.840840275172175
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.73311429643583,13.835886622053449
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.71703473917117,13.815756048626673
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.71288020027774,13.816459178794604
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.73196823625494,13.813614533914484
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.73352440319485,13.814118978715209
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18190358765621,14.23480336406729
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18249250540143,14.23430367696364
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.177120872248,14.238497476959036
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18783986783706,14.229037454367509
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18666917333427,14.231959431969713
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19133440418392,14.211758997825761
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1938447352802,14.213418672418555
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19396926028804,14.198158792396136
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24631621178708,14.188690618916102
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18126948211203,14.237908997024826
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17629640814091,14.23639208986851
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17662199797199,14.235399062449435
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17688373888066,14.234726863871487
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1911337692252,14.198495107320499
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2201156036383,14.200648518662828
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24458836137809,14.19703173872694
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24490958775546,14.199042383384006
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.27954383331287,14.155137758040526
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.27755460253681,14.155527990308094
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60198064987442,14.069316110864206
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62241109882284,14.069101364408153
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6169066131215,14.050183460354749
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61812965634418,14.049355406977105
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62058712332974,14.050431993602528
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62533077666647,14.049709073715503
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.63959705831648,14.018901403870082
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.63390300696737,14.016442231250611
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6338102077243,14.017427328013815
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61174070837656,14.009901092382014
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61710758178748,14.014212438012759
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61778275444725,14.013596752148047
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.64223617706426,14.016489285101214
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62367018388409,14.166119940064409
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.71152973009006,13.88363440518626
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.71288020027774,13.816459178794604
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1789542708978,14.225648206358578
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45559602589387,14.042914631935387
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.48492366445586,14.29996719324309
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.49381396543278,14.348430339999437
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60316648132913,14.215078152956293
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.59291100432016,14.179524643630144
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.72021663264843,13.806927692758814
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.18486889996194,14.14672951135036
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.07634919543389,14.859466924759268
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13262456962241,14.727337735890172
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.5366821590729,14.408499347585566
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.42951432255325,14.670877553420944
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.43452606334911,14.660854074393132
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.42835433575246,14.654057737928762
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.10945943798431,14.150808442445552
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.10868462591698,14.134945349286069
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.03494204440939,13.843166142457411
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10996942429131,13.838585678806998
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19763371825142,14.156426555756582
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23375285671035,14.219790987676936
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20587500438383,14.156681443053035
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.04827719889623,14.1257544197527
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.04912190701563,14.12740814636212
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.72018211599533,13.911208050713405
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.04825300693278,14.13561728621916
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.08672676016201,14.149267263250296
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1923845386212,14.197630551596186
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20185063021768,14.240366980237518
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14618598611816,14.3051478353592
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1503131606788,14.295883701211611
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15447721771648,14.288643001190158
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.02487029158166,14.134731729973613
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21433711263124,14.669276607026761
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21433711263124,14.669276607026761
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11199491636505,14.28995973175314
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20989082369202,14.18397579397002
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.57506234888123,14.38882870122628
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.51242303776395,14.33143610124584
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56884005860954,14.308883570278196
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.57045214311712,14.30487417755295
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.55084538532807,14.292512877690525
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.53168477505335,14.285927719563531
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.03268682083493,14.137735799791352
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.5775869569648,14.260202177019705
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2567092170031,14.63749980978997
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20334243066085,14.105044219051074
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2517216351073,14.042083969606544
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.03514361533638,14.138187897401183
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.03447736611811,14.142583952260068
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.02986715961801,14.150620580602459
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.03344824896406,14.154469359413476
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.03042841495437,14.158333900644799
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.41960225231854,14.08462249266131
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.03154676194997,14.162010168583882
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.39761091835477,14.008109916247687
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.41013283238615,14.000709792443072
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.49035353712036,14.297485952356444
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.46641853916863,14.271260722392174
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.47030895775094,14.268476753337145
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.16055006294498,14.084591897650284
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.48799787088909,14.35720566423577
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.48852135187546,14.340144928724332
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.48937795842642,14.347116748910395
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.57895276789566,14.318991520088439
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.43515321455136,14.333736643884682
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.07634919543389,14.859466924759268
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.68808283814823,13.919921423173234
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.47889231457181,15.542561183696732
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56343868201014,14.296986265376658
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.55718070035029,14.29634381133552
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56943492377484,14.297129032762204
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45670344656142,14.042409986730712
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.47991888242113,14.110965506064542
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45450147944624,14.105786014233901
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.41691093277616,14.08223515016811
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.42702554643294,14.066367595785957
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.43509643809574,14.04843087579737
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.44388103181976,14.073797309207945
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.3545089653829,14.004720274269
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.36424790109267,14.048204032055649
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.47668889358489,14.000645079947367
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.66346944418824,15.402036111215406
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.64360833265766,15.378761110967552
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10221505925487,14.847381544037106
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.08320316519655,14.858053426169633
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2202744630175,14.660409744349531
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2118630691537,14.662503670284842
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1982168604389,14.67802965307745
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1982168604389,14.67802965307745
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.29197461061636,14.13348526811181
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.0856941537327,14.369338651143035
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61729355337954,14.040472840419852
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6321244199114,14.030328586760078
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11546238521579,14.29256316341765
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60477677533497,14.058645873711336
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.16019465870626,14.70375559198182
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61290902299473,14.009220566624009
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.71167249735497,13.8865659010368
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.73311429643583,13.835886622053449
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.73196823625494,13.813614533914484
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.73352440319485,13.814118978715209
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.74260442736443,13.82538810696064
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.73438854879025,13.887504970784422
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60360766620327,14.062864956357004
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61401632058053,14.0678385247676
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61669916298081,14.06972424763181
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23302943499407,14.227318482358456
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.07625108555217,14.1592555292041
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.28498550136058,14.015498431363334
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.36329611604427,14.044979861924075
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.30786668864032,14.59437032367429
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.72669215520486,13.845864200103943
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24182993300434,14.644282650348359
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.45690133642344,15.747004592779051
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.48883370275342,15.715643296951619
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24182993300434,14.644282650348359
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2202744630175,14.660409744349531
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2118630691537,14.662503670284842
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.08320316519655,14.858053426169633
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.28630323975011,14.622091134309434
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.30294120518779,14.601269571349706
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.71202941666122,13.89201962572267
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.70588102023666,13.903529648997731
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.67787000533903,13.917865901835473
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18767741291026,14.211029830820248
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12574064069574,14.32871804000117
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17705073987203,14.182459643437362
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24434601904049,14.19722485396244
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12932711676409,14.18490739483657
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2051706838731,14.154378125183051
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.5730160125489,14.412760129769332
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.57674581768,14.412795822414896
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.31101114710957,14.593107425235143
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.31025741285208,14.590820188382574
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.34494019865146,14.56051239811452
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60159909441664,14.214131818151497
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60579923861839,14.2201908176608
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6119463486092,14.066719523714427
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.59756748963612,14.107182961220072
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61097654596114,14.112827042670265
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60941561890363,14.114316584572675
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60386076831703,14.127661791656275
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.63858095962175,13.972392892379002
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.64416983782394,13.965065564347434
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.66283461623603,13.9643550021967
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.66250625044846,13.96153534135316
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.65683123511513,13.972492758920511
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.64327404544682,14.007592398169635
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.64224195440079,14.006010056244861
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.64976132017253,13.991501158339071
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24297207383347,14.640189976823956
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.22305598596047,14.656501181966542
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.22210420089029,14.655537500333674
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.22213989320699,14.659880016156041
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20287815578479,14.678677757915837
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18767340141252,14.696654586133038
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18314052675565,14.700449827174786
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13095894754763,14.755570040807223
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.0797410491974,14.779400342719477
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14298712309214,14.797936344236994
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12308293196872,14.809607600389159
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11255381680286,14.812938846183535
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10430898376451,14.814830516657098
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.0902463699843,14.813319558601824
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.05924199323792,14.825133583341083
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06115745876251,14.827822373770632
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11640854288696,14.825609476170484
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.07348306726053,14.829107283363554
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06720128993379,14.829107283015812
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06935470165244,14.898575646730233
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24267708890915,14.638982698056592
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.22213989320699,14.659880016156041
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20287815578479,14.678677757915837
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18767340141252,14.696654586133038
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18314052675565,14.700449827174786
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.0797410491974,14.779400342719477
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14298712309214,14.797936344236994
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12308293196872,14.809607600389159
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11255381680286,14.812938846183535
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10430898376451,14.814830516657098
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.0902463699843,14.813319558601824
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.05924199323792,14.825133583341083
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06115745876251,14.827822373770632
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11640854288696,14.825609476170484
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.07348306726053,14.829107283363554
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06720128993379,14.829107283015812
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06935470165244,14.898575646730233
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10558229343714,13.86563717597919
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10961250460585,13.867451514984081
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11621550869131,13.86334694499566
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11779190172574,13.851434769099981
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.07267137270037,13.846616360426236
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06880474814649,13.845843035409649
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06376326485943,13.843790749912255
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.05485515784926,13.838957470252337
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06080381117692,13.84246717540849
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06337660324499,13.841634363776592
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06438787424808,13.840756937287338
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06746630185444,13.837425691875225
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06971191832409,13.83794619928457
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10396128517476,13.843731263891394
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10613254295774,13.83773799570496
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1124529861189,13.839031828274356
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13954699285827,14.33553315166367
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17306746034619,14.250748529410007
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17368611993142,14.250662867641125
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1736385309527,14.249197119705387
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1744475468817,14.248968692360107
